Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Finbert Compound,Title,Date
2017-09-07,863.3964777744281,871.5639527095801,863.3964777744281,866.5604858398438,3473210,0.0,0.0,-0.6740745204334171,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-07
2017-09-08,869.9206566730711,878.0635806967961,868.7433527452658,876.9108276367188,4155832,0.0,0.0,-0.6740745220639194,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-08
2017-09-11,879.5352686367029,897.1946493789902,878.161737293568,894.423095703125,5738838,0.0,0.0,-0.6740745227161202,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-11
2017-09-12,896.5568634790413,902.5414669109214,891.9458511753433,900.2359008789062,3343840,0.0,0.0,-0.6740745229770007,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-12
2017-09-13,900.1378711576118,907.0054080492775,894.7419493141603,903.498046875,2497688,0.0,0.0,-0.6740745230813527,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-13
2017-09-14,902.6641684157009,908.7223051406042,898.420999657229,902.2962646484375,4077008,0.0,0.0,-0.6740745231230936,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-14
2017-09-15,900.628387443834,908.378917126627,899.377490731428,906.9808349609375,1883666,0.0,0.0,-0.67407452313979,"['Reported non-deals and actual exits: hits and misses in the M&A space'
 'Sensex slips into the red; IT stocks tumble']",2017-09-15
2017-09-18,909.2373427149328,914.5841625912826,908.7222535179569,912.6220092773438,2042464,0.0,0.0,-0.4569442562714399,"['As IPOs boom, playing in the grey market can hurt badly']",2017-09-18
2017-09-19,914.8049121353574,916.3255689300327,906.2940843785552,907.3486938476562,2120734,0.0,0.0,-0.37009214952409986,"['As IPOs boom, playing in the grey market can hurt badly']",2017-09-19
2017-09-20,906.5148781056425,913.1125950142459,905.165897632271,906.9318237304688,1723064,0.0,0.0,-0.5389100744121104,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-20
2017-09-21,906.5148510474677,906.7601202171234,898.0285138253131,902.1490478515625,3856248,0.0,0.0,-0.6064372443673145,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-21
2017-09-22,900.0397506419806,902.0754368046461,892.7797594155455,894.7909545898438,4121762,0.0,0.0,-0.6334481123493962,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-22
2017-09-25,893.98150903605,893.98150903605,879.3389526235426,882.8463134765625,5074614,0.0,0.0,-0.6442524595422289,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-25
2017-09-26,877.5976449193645,881.3011734742588,875.6109406817167,879.19189453125,5719366,0.0,0.0,-0.6485741984193619,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-26
2017-09-27,881.0068426714661,885.7159986740774,868.2528460626364,871.4413452148438,3668610,0.0,0.0,-0.6503028939702151,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-27
2017-09-28,870.2149621903656,882.4784199438938,864.9662262239214,880.6634521484375,13823232,0.0,0.0,-0.6509943721905564,['NPA-laden state-run banks crimp advance tax mop-up at 10.6%'],2017-09-28
2017-09-29,883.0180120505311,893.7608131639353,881.1294515069807,885.7650146484375,3106816,0.0,0.0,-0.09341281563402079,"['5 housing finance companies dominate mkt, lend 78% of home loans: Icra']",2017-09-29
2017-10-03,886.8932960968881,893.270294354222,881.546416351244,887.3102416992188,2197212,0.0,0.0,0.12961980698859346,"['5 housing finance companies dominate mkt, lend 78% of home loans: Icra']",2017-10-03
2017-10-04,886.8442552399531,888.8064085521139,879.706898614901,881.4973754882812,3312552,0.0,0.0,0.2188328560376392,"['5 housing finance companies dominate mkt, lend 78% of home loans: Icra']",2017-10-04
2017-10-05,880.5163005541351,885.4216838441303,879.5842657530026,882.2822265625,1668098,0.0,0.0,0.08588873930014078,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-05
2017-10-06,881.9878868896917,885.1518350568906,880.0257336374343,883.0180053710938,1515330,0.0,0.0,0.03271109260514142,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-06
2017-10-09,882.3803360196698,884.4405729696964,878.3088440944211,880.7615356445312,1531246,0.0,0.0,0.011440033927141675,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-09
2017-10-10,882.4784890935755,890.3025518013424,879.3635825561329,884.29345703125,1899090,0.0,0.0,0.0029316104559417764,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-10
2017-10-11,884.5632472046025,890.4497071887728,876.8863103325467,878.13720703125,2633720,0.0,0.0,-0.00047175893253818347,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-11
2017-10-12,880.5653072135296,893.4909796899757,877.0824971928795,892.1911010742188,2690780,0.0,0.0,-0.0018331066879301674,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-12
2017-10-13,896.0663450214699,910.7089621016372,893.7608388185166,907.8883666992188,3216732,0.0,0.0,-0.002377645790086961,"['Dhanteras: NSE extends trade in gold ETFs, sovereign gold bonds']",2017-10-13
2017-10-16,912.4012570714707,918.9008896823293,903.5715674869081,911.0032348632812,1637272,0.0,0.0,0.0576958357440405,['HDFC Standard Life receives Sebi approval for IPO'],2017-10-16
2017-10-17,907.4958969208938,909.3108647626691,902.1490172278671,908.1090698242188,1306644,0.0,0.0,0.08172522835769148,['HDFC Standard Life receives Sebi approval for IPO'],2017-10-17
2017-10-18,903.0810578560364,919.7593609343119,902.0999812043731,916.5708618164062,1963360,0.0,0.0,0.09133698540315188,['HDFC Standard Life receives Sebi approval for IPO'],2017-10-18
2017-10-19,913.2842851569081,914.8539838581099,902.9093875194276,906.7110595703125,285004,0.0,0.0,0.09518168822133605,['HDFC Standard Life receives Sebi approval for IPO'],2017-10-19
2017-10-23,912.3522382933253,917.1594779273038,900.6529112738925,914.0200805664062,2081446,0.0,0.0,0.5244404835709098,"[""Reliance Industries' m-cap gets nearer to Rs 6 lakh cr""]",2017-10-23
2017-10-24,913.872899082678,922.0158232981489,908.9675158347839,915.8840942382812,5664436,0.0,0.0,-0.3558951018717621,['RIL mcap briefly breaches Rs 6-lakh crore mark on NSE'],2017-10-24
2017-10-25,912.4012558873545,913.8728708162051,875.6108826660902,880.5653076171875,10683604,0.0,0.0,0.3927419022334919,['HDFC Bank: Is the bad loan spell catching up?'],2017-10-25
2017-10-26,867.2718368925474,887.8744484024382,862.2928604682894,880.6880493164062,14285732,0.0,0.0,-0.36164743361420215,['Valuation gap between public sector and private banks narrows'],2017-10-26
2017-10-27,885.1273488551907,886.6480056578793,872.6676636599542,878.5786743164062,3736044,0.0,0.0,-0.6634031679532798,['Valuation gap between public sector and private banks narrows'],2017-10-27
2017-10-30,882.1105097326695,890.817564673726,879.2408726154526,890.3270263671875,2711176,0.0,0.0,-0.7841054616889108,['Valuation gap between public sector and private banks narrows'],2017-10-30
2017-10-31,888.6101647615103,888.6101647615103,882.6010703544838,887.1385498046875,2341230,0.0,0.0,-0.8323863791831633,['Valuation gap between public sector and private banks narrows'],2017-10-31
2017-11-01,890.3761362805498,895.2324778625227,888.8554793900773,893.368408203125,2095306,0.0,0.0,-0.8516987461808643,['Valuation gap between public sector and private banks narrows'],2017-11-01
2017-11-02,894.2513719595223,897.5870565420471,891.283591123004,893.8098754882812,2368972,0.0,0.0,0.21638125657187607,"[""Markets log new highs buoyed by jump in 'ease of doing business' ranking""]",2017-11-02
2017-11-03,895.5757508813789,902.5904725275443,893.5645558262361,898.0284423828125,1905244,0.0,0.0,0.6436132576729723,"[""Markets log new highs buoyed by jump in 'ease of doing business' ranking""]",2017-11-03
2017-11-06,895.2324260904168,902.5905008254065,894.0551221567853,896.9983520507812,3074122,0.0,0.0,0.8145060581134107,"[""Markets log new highs buoyed by jump in 'ease of doing business' ranking""]",2017-11-06
2017-11-07,901.609448618618,905.0186660527859,893.1476624441506,894.5947265625,3723188,0.0,0.0,0.3347453529006778,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-07
2017-11-08,895.3305215513911,899.4510554330944,892.2892079064154,895.6984252929688,1641572,0.0,0.0,0.14284107081558461,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-08
2017-11-09,896.2135475509237,900.1378542725479,893.3193593676922,896.6304931640625,1556654,0.0,0.0,0.06607935798154733,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-09
2017-11-10,893.6136788022997,900.0397790235464,889.0271572542881,893.7608642578125,3872180,0.0,0.0,0.03537467284793243,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-10
2017-11-13,893.7608698139722,894.3250008900534,880.5163344215588,889.6158447265625,1667936,0.0,0.0,0.023092798794486464,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-13
2017-11-14,890.7685835958895,892.2892404738794,882.9690120137345,884.1217651367188,2356234,0.0,0.0,0.018180049173108077,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-14
2017-11-15,881.987902545545,884.7594560395884,877.0825193278278,883.0916137695312,3074184,0.0,0.0,0.01621494932455672,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-15
2017-11-16,884.9311259249475,890.8175857426302,880.6143647732474,886.74609375,2006486,0.0,0.0,0.015428909385136181,"['HDFC Standard Life mops up Rs 2,322 cr from anchor investors ahead of IPO']",2017-11-16
2017-11-17,897.0474061120208,901.7566219106227,889.4195711277257,895.5022583007812,3179386,0.0,0.0,0.025296358319195675,['HDFC Standard Life to make stock market debut today'],2017-11-17
2017-11-20,897.1946067322459,902.4433429179783,897.1946067322459,901.6830444335938,1196212,0.0,0.0,0.029243337892819472,['HDFC Standard Life to make stock market debut today'],2017-11-20
2017-11-21,901.3396109081074,907.4958907678149,900.6773961530397,905.6563720703125,1137766,0.0,0.0,0.03082212972226899,['HDFC Standard Life to make stock market debut today'],2017-11-21
2017-11-22,907.3487163698186,912.4012850725559,904.8224918986166,910.0712280273438,2830398,0.0,0.0,0.0314536464540488,['HDFC Standard Life to make stock market debut today'],2017-11-22
2017-11-23,911.9107927552293,912.4013311052859,901.6094874040406,903.9885864257812,1616290,0.0,0.0,0.03170625314676072,['HDFC Standard Life to make stock market debut today'],2017-11-23
2017-11-24,904.0621442651646,911.322135517896,903.0810676029128,908.1826782226562,2601842,0.0,0.0,0.03180729582384549,['HDFC Standard Life to make stock market debut today'],2017-11-24
2017-11-27,907.0053363825446,913.382334420929,905.3374941503187,911.199462890625,1935236,0.0,0.0,0.0318477128946794,['HDFC Standard Life to make stock market debut today'],2017-11-27
2017-11-28,910.4391134921153,917.7971882240021,910.3655207687633,915.025634765625,2545270,0.0,0.0,0.03186387972301297,['HDFC Standard Life to make stock market debut today'],2017-11-28
2017-11-29,914.8539839896509,920.0046364464291,910.3410553129218,918.9254760742188,1637292,0.0,0.0,0.03187034645434639,['HDFC Standard Life to make stock market debut today'],2017-11-29
2017-11-30,916.6689267878168,919.2442529457792,902.590501076355,909.3108520507812,2898156,0.0,0.0,0.03187293314687976,['HDFC Standard Life to make stock market debut today'],2017-11-30
2017-12-01,909.8994965126257,912.4012298442304,904.6016589679166,906.6128540039062,1929074,0.0,0.0,0.03187396782389311,['HDFC Standard Life to make stock market debut today'],2017-12-01
2017-12-04,909.899571438706,909.899571438706,897.7341967536212,899.6963500976562,1820966,0.0,0.0,0.031874381694698445,['HDFC Standard Life to make stock market debut today'],2017-12-04
2017-12-05,895.7229999934286,896.9738967001415,886.4027716254794,893.00048828125,1946680,0.0,0.0,0.4142072769775009,['Sensex breaks four-session fall on value buying'],2017-12-05
2017-12-06,892.7551836060444,893.4419492239805,882.4784298453479,884.5877685546875,3197560,0.0,0.0,0.567140435090622,['Sensex breaks four-session fall on value buying'],2017-12-06
2017-12-07,886.2310827690563,891.1119151834083,884.4896477515838,887.7026977539062,2115652,0.0,0.0,0.6283136983358704,['Sensex breaks four-session fall on value buying'],2017-12-07
2017-12-08,889.8365194387551,908.9675140683645,889.8365194387551,902.7867431640625,4478200,0.0,0.0,0.6527830036339697,['Sensex breaks four-session fall on value buying'],2017-12-08
2017-12-11,906.5148298172336,908.3543485465706,902.5905231946482,905.72998046875,1599116,0.0,0.0,0.7958342019461606,"['Good times for market, Sensex rallies 205 points']",2017-12-11
2017-12-12,907.0544080806573,907.4468626941514,890.7930505717272,892.730712890625,1205294,0.0,0.0,0.853054681271037,"['Good times for market, Sensex rallies 205 points']",2017-12-12
2017-12-13,892.8042916796404,905.0431987897992,890.376091071861,893.4419555664062,1453730,0.0,0.0,0.8759428730009876,"['Good times for market, Sensex rallies 205 points']",2017-12-13
2017-12-14,894.7419454715206,902.5905590282883,888.8554853039448,901.634033203125,1841546,0.0,0.0,0.009489805316880706,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-14
2017-12-15,910.4392138761588,926.1364417016098,910.193944691386,918.9990844726562,6225062,0.0,0.0,-0.3370914217567621,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-15
2017-12-18,909.9486517920126,931.5323394895051,887.5310728400943,921.697021484375,6148994,0.0,0.0,-0.47572391258621927,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-18
2017-12-19,922.1139884006838,928.9079323814613,920.323511497404,924.4194946289062,2476056,0.0,0.0,-0.5311769089180021,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-19
2017-12-20,931.4832231867812,933.5434601684582,914.1917474928642,916.399169921875,4671752,0.0,0.0,-0.5533581074507152,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-20
2017-12-21,922.1629495111596,924.6646828308498,914.9520006718611,916.4727172851562,3427272,0.0,0.0,-0.5622305868638005,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-21
2017-12-22,921.7215397426626,922.2120780820679,913.2597533879202,920.5687866210938,2235452,0.0,0.0,-0.5657795786290346,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-22
2017-12-26,922.7025751096515,923.5855680331146,910.7824700437285,916.4972534179688,3392848,0.0,0.0,-0.5671991753351282,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-26
2017-12-27,917.3556812965599,917.4538248866311,908.0600042767443,910.8070068359375,1744692,0.0,0.0,-0.5677670140175657,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-27
2017-12-28,911.8617330039241,922.6535764934144,911.4202365215021,921.2555541992188,4350260,0.0,0.0,-0.5679941494905407,['HDFC invokes nearly 82 mn pledged Unitech shares'],2017-12-28
2017-12-29,920.6423894822387,921.8196336056357,916.399220823641,918.4840087890625,3172936,0.0,0.0,0.3245843112113692,['Indian stock market investors richer by Rs 45.5 lakh cr in 2017'],2017-12-29
2018-01-01,918.6310815152357,922.5799389158051,907.7411548391319,909.7033081054688,3290258,0.0,0.0,0.6816156954921332,['Indian stock market investors richer by Rs 45.5 lakh cr in 2017'],2018-01-01
2018-01-02,911.6899581468197,919.7592890237903,911.6899581468197,918.4593505859375,2388158,0.0,0.0,0.8244282492044388,['Indian stock market investors richer by Rs 45.5 lakh cr in 2017'],2018-01-02
2018-01-03,919.7593569612891,921.3536065133553,908.0845209048605,908.7958374023438,2265644,0.0,0.0,0.8815532706893611,['Indian stock market investors richer by Rs 45.5 lakh cr in 2017'],2018-01-03
2018-01-04,908.9675075006721,915.0992365043195,908.9675075006721,912.3522338867188,1186888,0.0,0.0,0.90440327928333,['Indian stock market investors richer by Rs 45.5 lakh cr in 2017'],2018-01-04
2018-01-05,913.8729253008412,916.3501678641642,910.2184386283828,914.167236328125,1435434,0.0,0.0,0.46184070640402447,"[""L&T Tax Advantage Fund's objective is to generate long-term capital growth""]",2018-01-05
2018-01-08,914.8539983342118,917.6500429025226,911.2975953916258,912.6956176757812,2285154,0.0,0.0,0.2848156772523022,"[""L&T Tax Advantage Fund's objective is to generate long-term capital growth""]",2018-01-08
2018-01-09,913.3823563625311,917.2330702175644,909.9485881055292,914.2162475585938,2652764,0.0,0.0,0.21400566559161333,"[""L&T Tax Advantage Fund's objective is to generate long-term capital growth""]",2018-01-09
2018-01-10,914.952086190691,916.2765756344394,911.0768812157094,914.4615478515625,2307944,0.0,0.0,0.30229685463706885,['Pharma companies focus on limited competition drugs for the US market'],2018-01-10
2018-01-11,914.4615132713759,920.249889406275,910.561757574839,918.5575561523438,2029548,0.0,0.0,0.3376133302552511,['Pharma companies focus on limited competition drugs for the US market'],2018-01-11
2018-01-12,918.7782195234225,921.3045036994259,912.401221737088,915.0010986328125,2168354,0.0,0.0,0.35173992050252395,['Pharma companies focus on limited competition drugs for the US market'],2018-01-12
2018-01-15,917.2821387064392,934.1812203328665,912.3277134820927,930.9191284179688,6288222,0.0,0.0,0.3573905566014331,['Pharma companies focus on limited competition drugs for the US market'],2018-01-15
2018-01-16,933.715176135251,936.928226203356,924.7874023297785,932.096435546875,3222692,0.0,0.0,0.3596508110409968,['Pharma companies focus on limited competition drugs for the US market'],2018-01-16
2018-01-17,930.5512311441561,933.2737428837038,925.6458477432908,927.3627319335938,1452748,0.0,0.0,0.3605549128168222,['Pharma companies focus on limited competition drugs for the US market'],2018-01-17
2018-01-18,943.7956981117883,958.5118472507455,940.8770191512941,948.8482666015625,8324770,0.0,0.0,0.6871103127450108,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-18
2018-01-19,949.2652636308486,961.4060873284724,941.4656921884629,957.62890625,5727994,0.0,0.0,0.8177324727162862,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-19
2018-01-22,961.4550363618266,975.1901083098527,958.0948610934312,963.0983276367188,4424884,0.0,0.0,0.8699813367047964,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-22
2018-01-23,963.9077899349705,964.7416811192348,953.2631324409355,957.1874389648438,2523898,0.0,0.0,0.8908808823002005,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-23
2018-01-24,957.8006346715192,965.8699662014299,956.8440490054339,960.3023681640625,2395284,0.0,0.0,0.899240700538362,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-24
2018-01-25,958.4628395020719,971.2658777325128,956.7949972309425,968.7886352539062,4361834,0.0,0.0,0.9025846278336267,"['HDFC Securities sees Nifty going past 11.5k in FY19, sets 11,800 target'
 'Sensex hits 35,000, gains 1,000-point rally in 16 sessions']",2018-01-25
2018-01-29,970.2848619811584,984.4859233447398,970.2848619811584,980.905029296875,4117946,0.0,0.0,-0.11044028527869298,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-01-29
2018-01-30,979.9975859409091,982.0087812950148,973.301725170627,978.8693237304688,3198780,0.0,0.0,-0.5156502505236209,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-01-30
2018-01-31,975.876942007108,987.6989034973203,974.6996380676313,983.8726806640625,3471674,0.0,0.0,-0.677734236621592,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-01-31
2018-02-01,984.0198948582353,988.4347398501217,973.8657753289635,976.7354125976562,3260710,0.0,0.0,-0.7425678310607805,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-01
2018-02-02,974.2091210461251,976.1222325045753,952.3801654134198,955.5686645507812,3673062,0.0,0.0,-0.7685012688364559,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-02
2018-02-05,940.8524573423618,949.3142429988559,934.8924050343637,938.8167114257812,3963392,0.0,0.0,-0.778874643946726,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-05
2018-02-06,912.4012307168748,937.9092221132605,900.7754970517411,930.4530639648438,5374902,0.0,0.0,-0.7830239939908341,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-06
2018-02-07,935.4564999702123,935.4564999702123,913.5785046580057,918.6801147460938,4182486,0.0,0.0,-0.7846837340084774,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-07
2018-02-08,924.174205395872,931.3360529733311,915.5897846981927,922.6780395507812,2585722,0.0,0.0,-0.7853476300155346,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-08
2018-02-09,906.4658220087549,914.7068302976293,904.6017523409427,907.2506713867188,3204476,0.0,0.0,-0.7856131884183576,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-09
2018-02-12,912.4013112939608,925.1553081185001,910.0222123238785,920.5687866210938,2190554,0.0,0.0,-0.7857194117794868,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-12
2018-02-14,927.019355036711,930.9927035124638,919.5876874008552,923.7572631835938,1788594,0.0,0.0,-0.7857619011239385,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-14
2018-02-15,926.970267086283,929.447509628467,919.7593775186043,923.1441040039062,2457612,0.0,0.0,-0.7857788968617192,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-15
2018-02-16,924.1252067891697,929.496577753607,920.0782654137208,921.5253295898438,1791760,0.0,0.0,-0.7857856951568314,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-16
2018-02-19,923.4874210922968,925.9401126706149,911.9352796865179,921.3290405273438,1827276,0.0,0.0,-0.7857884144748764,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-19
2018-02-20,924.542071705959,925.0816518662182,911.8126266245881,913.970947265625,2042034,0.0,0.0,-0.7857895022020942,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-20
2018-02-21,916.3011204160202,916.5954913409136,908.5751411211797,911.1259765625,1376536,0.0,0.0,-0.7857899372929814,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-21
2018-02-22,907.4958531530725,912.4012361430891,903.3508284785739,909.0655517578125,6626798,0.0,0.0,-0.7857901113293363,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-22
2018-02-23,910.8805689095261,924.5910902567723,907.6920700027096,922.4818115234375,2038374,0.0,0.0,-0.7857901809438783,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-23
2018-02-26,926.1854384985622,939.2828482562659,923.953524953829,937.6885986328125,2394442,0.0,0.0,-0.7857902087896951,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-26
2018-02-27,939.2582864714362,942.6920548512769,932.0228459567718,933.2737426757812,2393664,0.0,0.0,-0.7857902199280218,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-27
2018-02-28,926.8967057460064,929.7908339274942,921.2309642025981,924.2722778320312,2033182,0.0,0.0,-0.7857902243833524,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-02-28
2018-03-01,921.86869134164,928.7362278411101,916.3255843578585,919.4404907226562,1954920,0.0,0.0,-0.7857902261654848,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-03-01
2018-03-05,919.3424625297062,921.2310232050777,911.5428907725429,917.2821655273438,1890732,0.0,0.0,-0.7857902268783377,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-03-05
2018-03-06,917.3066571544939,922.1629984919333,902.3452384148084,905.6563720703125,2288414,0.0,0.0,-0.7857902271634788,"['At Rs 6.11 trillion, TCS overtakes RIL as most valued Indian firm again']",2018-03-06
2018-03-07,902.590567067433,909.1637929558058,896.9493760232615,898.9605712890625,2814082,0.0,0.0,-0.2991256605073393,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-07
2018-03-08,902.4924317036122,911.665474402787,898.6662088274984,908.8939208984375,2759362,0.0,0.0,-0.10445983384488347,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-08
2018-03-09,909.9240378828215,914.9766065594895,904.5526672004818,908.010986328125,2054054,0.0,0.0,-0.02659350317990114,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-09
2018-03-12,912.4993226309987,917.0368019105888,909.1636981157226,915.9576416015625,3278558,0.0,0.0,0.004553029086091795,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-12
2018-03-13,916.0557777951151,924.5421148319907,909.9485995560912,912.52392578125,2562100,0.0,0.0,0.01701164199248897,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-13
2018-03-14,910.4391278660498,916.276545888207,906.5148212804203,914.6087036132812,1840196,0.0,0.0,0.02199508715504784,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-14
2018-03-15,914.952107053622,925.8911362176922,914.952107053622,922.6045532226562,2935462,0.0,0.0,0.02398846522007139,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-15
2018-03-16,922.2120642623448,922.7516444515712,905.8035810071908,908.967529296875,3948168,0.0,0.0,0.024785816446080806,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-16
2018-03-19,908.9675069610972,912.4012752011013,904.1357164851246,906.1469116210938,3919370,0.0,0.0,0.025104756936484576,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-19
2018-03-20,905.09233982616,910.3901782053406,900.2605488293195,902.3453369140625,1828686,0.0,0.0,0.025232333132646084,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-20
2018-03-21,906.5148753532038,913.9710343585864,904.2093690486917,911.8617553710938,2960570,0.0,0.0,0.025283363611110686,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-21
2018-03-22,911.8617505095614,922.2120977153326,909.997680828069,916.2030029296875,3336612,0.0,0.0,0.025303775802496528,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-22
2018-03-23,905.8526246356172,909.016572931488,901.2415523292557,903.3508911132812,3595076,0.0,0.0,0.025311940679050862,"['Sebi re-constitutes panel on corporate bond market to be headed by H R Khan'
 'H G Infra Engineering to make debut on stock exchanges on Friday']",2018-03-23
